# task_id: 20
# description: Forward fall when trying to sit down
# category: Sitting Transitions
# age: 32
# height_m: 1.75
# sex: male
# weight_kg: 82.0
# date: 2026-04-14T14:36:46.401836
# task: 20 - Forward fall when trying to sit down
timestamp,accel_x,accel_y,accel_z,accel_raw_x,accel_raw_y,accel_raw_z,gyro_x,gyro_y,gyro_z,pelvis_height,impact_force,fall_detected
13.2933,1.503302,-0.522373,9.693919,1.455928,-0.460428,9.697199,0.068261,0.015284,-0.020871,0.09896,94.3125,0
13.3033,1.496063,-0.509401,9.695008,1.453978,-0.457513,9.697714,0.068048,0.014349,-0.021451,0.098925,94.2324,0
13.3133,1.493217,-0.502764,9.694153,1.451384,-0.455351,9.697687,0.068525,0.013128,-0.020578,0.098892,94.1581,0
13.3233,1.490372,-0.496127,9.693297,1.44879,-0.45319,9.69766,0.069002,0.011906,-0.019705,0.098859,94.0839,0
13.3333,1.487526,-0.48949,9.692441,1.446196,-0.451029,9.697634,0.069479,0.010685,-0.018831,0.098825,94.0096,0
13.3433,1.487806,-0.484949,9.684806,1.446554,-0.451338,9.697914,0.068928,0.012464,-0.018614,0.098787,94.0003,0
13.3533,1.488086,-0.480408,9.677171,1.446912,-0.451646,9.698194,0.068378,0.014244,-0.018396,0.098748,93.991,0
13.3633,1.488366,-0.475867,9.669536,1.44727,-0.451954,9.698475,0.067827,0.016024,-0.018179,0.098709,93.9817,0
13.3733,1.487434,-0.472266,9.675336,1.442034,-0.452175,9.697758,0.068624,0.016587,-0.018228,0.098666,94.0245,0
13.3833,1.485896,-0.469134,9.687853,1.434001,-0.452352,9.696543,0.070095,0.016542,-0.018411,0.098622,94.0934,0
13.3933,1.484359,-0.466003,9.70037,1.425969,-0.452529,9.695328,0.071565,0.016497,-0.018594,0.098578,94.1623,0
13.4033,1.4836,-0.461445,9.70755,1.42269,-0.439184,9.691427,0.072048,0.01672,-0.018567,0.09853,94.1352,0
13.4133,1.4844,-0.454035,9.704055,1.428919,-0.398795,9.682155,0.070556,0.01748,-0.018119,0.098477,93.9158,0
13.4233,1.4852,-0.446624,9.70056,1.435148,-0.358406,9.672884,0.069064,0.01824,-0.017672,0.098423,93.6964,0
13.4333,1.486,-0.439214,9.697065,1.441378,-0.318017,9.663612,0.067572,0.019,-0.017224,0.09837,93.477,0
13.4433,1.493919,-0.430207,9.700783,1.442265,-0.355388,9.669111,0.067045,0.016233,-0.015995,0.098329,93.5627,0
13.4533,1.501839,-0.421199,9.704501,1.443153,-0.392759,9.67461,0.066517,0.013465,-0.014765,0.098288,93.6485,0
13.4633,1.509758,-0.412192,9.708219,1.444041,-0.43013,9.680109,0.06599,0.010698,-0.013535,0.098248,93.7342,0
13.4733,1.515661,-0.40519,9.71038,1.448243,-0.430119,9.686353,0.066624,0.009357,-0.013336,0.09821,93.7526,0
13.4833,1.520555,-0.399192,9.711762,1.454102,-0.411417,9.692968,0.067839,0.00873,-0.013652,0.098175,93.7372,0
13.4933,1.52545,-0.393193,9.713144,1.459961,-0.392715,9.699584,0.069054,0.008103,-0.013968,0.09814,93.7219,0
13.5033,1.527509,-0.387158,9.710831,1.463524,-0.378436,9.70419,0.069741,0.007935,-0.014225,0.098105,85.4185,0
13.5133,1.523897,-0.38105,9.701127,1.462494,-0.373004,9.704776,0.069373,0.008683,-0.014365,0.098069,60.5391,0
13.5233,1.520285,-0.374942,9.691423,1.461465,-0.367573,9.705362,0.069004,0.009431,-0.014506,0.098034,35.6598,0
13.5333,1.516672,-0.368834,9.68172,1.460435,-0.362141,9.705948,0.068636,0.01018,-0.014646,0.097998,10.7804,0
13.5433,1.51935,-0.363796,9.696605,1.45795,-0.357178,9.705478,0.067401,0.010796,-0.015608,0.097963,35.5849,0
13.5533,1.522027,-0.358759,9.711491,1.455466,-0.352215,9.705008,0.066167,0.011411,-0.016569,0.097927,60.3894,0
13.5633,1.524705,-0.353721,9.726376,1.452981,-0.347252,9.704538,0.064932,0.012027,-0.017531,0.097892,85.1939,0
13.5733,1.516419,-0.359004,9.732749,1.452636,-0.343777,9.703621,0.064601,0.011659,-0.01906,0.097856,93.4422,0
13.5833,1.502653,-0.369448,9.734865,1.453359,-0.341046,9.702481,0.064721,0.010799,-0.020874,0.09782,93.4125,0
13.5933,1.488886,-0.379891,9.736982,1.454083,-0.338314,9.70134,0.064841,0.009939,-0.022687,0.097784,93.3828,0
13.6033,1.477944,-0.385202,9.739432,1.453956,-0.334424,9.700277,0.064859,0.009424,-0.023852,0.097748,93.3512,0
13.6133,1.472651,-0.380247,9.74255,1.45213,-0.328215,9.699369,0.064673,0.009599,-0.023718,0.097715,93.3158,0
13.6233,1.467358,-0.375292,9.745667,1.450304,-0.322006,9.69846,0.064487,0.009774,-0.023585,0.097681,93.2805,0
13.6333,1.462065,-0.370337,9.748785,1.448478,-0.315797,9.697552,0.064301,0.009949,-0.023452,0.097647,93.2452,0
13.6433,1.471924,-0.371322,9.742598,1.447333,-0.312635,9.697667,0.063566,0.01046,-0.024159,0.097615,93.2229,0
13.6533,1.481783,-0.372308,9.73641,1.446188,-0.309472,9.697782,0.06283,0.010971,-0.024866,0.097583,93.2007,0
13.6633,1.491643,-0.373294,9.730223,1.445043,-0.306309,9.697898,0.062094,0.011482,-0.025573,0.097551,93.1784,0
13.6733,1.493589,-0.368837,9.725073,1.443824,-0.302185,9.698137,0.062015,0.010853,-0.026333,0.097519,93.1532,0
13.6833,1.491578,-0.361658,9.720442,1.442568,-0.297581,9.698438,0.062266,0.009653,-0.027119,0.097488,93.1264,0
13.6933,1.489568,-0.35448,9.715811,1.441312,-0.292977,9.69874,0.062516,0.008454,-0.027904,0.097457,93.0997,0
13.7033,1.487574,-0.351,9.708779,1.439905,-0.28962,9.699626,0.062854,0.008101,-0.028432,0.097423,93.0978,0
13.7133,1.485614,-0.354918,9.696947,1.438197,-0.288757,9.701681,0.063366,0.00944,-0.028444,0.097385,93.1458,0
13.7233,1.483654,-0.358836,9.685115,1.436489,-0.287895,9.703736,0.063878,0.01078,-0.028455,0.097347,93.1937,0
13.7333,1.481694,-0.362754,9.673282,1.434781,-0.287033,9.705792,0.064391,0.012119,-0.028467,0.097309,93.2417,0
13.7433,1.47551,-0.349287,9.670093,1.436094,-0.278677,9.702568,0.062519,0.012852,-0.028221,0.09727,93.2745,0
13.7533,1.469326,-0.33582,9.666904,1.437408,-0.270322,9.699345,0.060647,0.013586,-0.027976,0.097231,93.3074,0
13.7633,1.463141,-0.322352,9.663715,1.438721,-0.261966,9.696121,0.058774,0.014319,-0.02773,0.097192,93.3403,0
13.7733,1.464395,-0.322417,9.66009,1.438085,-0.254553,9.695624,0.058093,0.014751,-0.027031,0.097156,93.3642,0
13.7833,1.469368,-0.329248,9.656248,1.436475,-0.24761,9.69649,0.058007,0.015031,-0.026105,0.097121,93.3837,0
13.7933,1.47434,-0.336079,9.652406,1.434864,-0.240668,9.697356,0.057921,0.015312,-0.025178,0.097086,93.4031,0
13.8033,1.477091,-0.337594,9.650831,1.43322,-0.234815,9.698188,0.05838,0.015032,-0.024556,0.097052,93.4226,0
13.8133,1.475398,-0.328479,9.65379,1.431507,-0.231139,9.698954,0.059929,0.013631,-0.024539,0.09702,93.4422,0
13.8233,1.473706,-0.319364,9.656748,1.429795,-0.227463,9.69972,0.061479,0.012231,-0.024523,0.096987,93.4617,0
13.8333,1.472013,-0.310249,9.659707,1.428083,-0.223788,9.700486,0.063029,0.01083,-0.024507,0.096955,93.4813,0
13.8433,1.463647,-0.300186,9.658281,1.424991,-0.225949,9.698778,0.063172,0.011134,-0.023161,0.096922,93.5657,0
13.8533,1.455282,-0.290124,9.656854,1.421899,-0.22811,9.69707,0.063316,0.011438,-0.021814,0.096888,93.6501,0
13.8633,1.446916,-0.280061,9.655427,1.418807,-0.230271,9.695362,0.063459,0.011742,-0.020468,0.096855,93.7345,0
13.8733,1.442326,-0.271352,9.655258,1.417802,-0.223988,9.696967,0.062854,0.011986,-0.021801,0.09682,93.7975,0
13.8833,1.439624,-0.26332,9.655716,1.41784,-0.213482,9.700228,0.061875,0.012199,-0.024475,0.096785,93.8498,0
13.8933,1.436921,-0.255288,9.656175,1.417877,-0.202977,9.703489,0.060896,0.012412,-0.027148,0.09675,93.902,0
13.9033,1.432103,-0.247225,9.657835,1.417218,-0.1948,9.705647,0.059878,0.012303,-0.029359,0.096714,93.958,0
13.9133,1.423053,-0.239098,9.661896,1.415165,-0.191281,9.705599,0.058782,0.011552,-0.030647,0.096678,94.0215,0
13.9233,1.414002,-0.230971,9.665958,1.413112,-0.187763,9.705551,0.057686,0.0108,-0.031935,0.096642,94.085,0
13.9333,1.404952,-0.222844,9.67002,1.411059,-0.184244,9.705503,0.05659,0.010049,-0.033223,0.096606,94.1485,0
13.9433,1.406406,-0.216549,9.661964,1.409033,-0.180022,9.705808,0.057901,0.01172,-0.036109,0.096569,94.2198,0
13.9533,1.407861,-0.210253,9.653909,1.407008,-0.1758,9.706113,0.059213,0.013391,-0.038994,0.096531,94.2912,0
13.9633,1.409315,-0.203958,9.645854,1.404982,-0.171577,9.706418,0.060524,0.015062,-0.04188,0.096494,94.3625,0
13.9733,1.413933,-0.195653,9.647169,1.402927,-0.167275,9.706797,0.059668,0.016228,-0.042896,0.096456,94.4385,0
13.9833,1.420133,-0.186345,9.653169,1.400859,-0.162933,9.707213,0.057727,0.017142,-0.042976,0.096418,94.5169,0
13.9933,1.426333,-0.177037,9.65917,1.39879,-0.15859,9.707629,0.055787,0.018056,-0.043056,0.096379,94.5953,0
14.0033,1.430825,-0.165901,9.665197,1.396688,-0.154239,9.708052,0.054139,0.018409,-0.043375,0.096341,94.6759,0
14.0133,1.4319,-0.151112,9.671278,1.394522,-0.14987,9.708489,0.053077,0.01764,-0.044174,0.096301,94.761,0
14.0233,1.432976,-0.136323,9.677359,1.392356,-0.145501,9.708926,0.052014,0.016871,-0.044973,0.096261,94.8461,0
14.0333,1.434052,-0.121534,9.68344,1.39019,-0.141132,9.709363,0.050952,0.016102,-0.045771,0.096221,94.9311,0
14.0433,1.43363,-0.126706,9.683963,1.387907,-0.136745,9.709803,0.04976,0.015732,-0.045485,0.09618,95.0482,0
14.0533,1.433209,-0.131878,9.684486,1.385624,-0.132358,9.710244,0.048568,0.015363,-0.045198,0.096139,95.1652,0
14.0633,1.432787,-0.137049,9.685009,1.383341,-0.127971,9.710684,0.047376,0.014993,-0.044911,0.096098,95.2823,0
14.0733,1.420055,-0.136622,9.687141,1.380973,-0.123578,9.711125,0.046763,0.016235,-0.044211,0.096055,95.4095,0
14.0833,1.401166,-0.133394,9.690078,1.378563,-0.119183,9.711568,0.046439,0.018282,-0.043304,0.096013,95.5418,0
14.0933,1.382278,-0.130166,9.693015,1.376153,-0.114789,9.71201,0.046115,0.02033,-0.042397,0.09597,95.6741,0
14.1033,1.367737,-0.125743,9.698221,1.373697,-0.11039,9.712453,0.04615,0.021612,-0.041839,0.095926,95.8084,0
14.1133,1.361891,-0.118929,9.707966,1.371149,-0.105985,9.712898,0.046901,0.021362,-0.041981,0.095882,95.9469,0
14.1233,1.356045,-0.112114,9.717712,1.368601,-0.101579,9.713343,0.047653,0.021112,-0.042123,0.095837,96.0854,0
14.1333,1.350199,-0.1053,9.727457,1.366053,-0.097173,9.713788,0.048404,0.020862,-0.042265,0.095793,96.2239,0
14.1433,1.339383,-0.104987,9.726404,1.363361,-0.092749,9.714239,0.050413,0.020637,-0.043228,0.095746,96.3687,0
14.1533,1.328566,-0.104675,9.725352,1.360668,-0.088325,9.71469,0.052421,0.020412,-0.044191,0.0957,96.5134,0
14.1633,1.317749,-0.104362,9.724299,1.357976,-0.083901,9.715141,0.05443,0.020187,-0.045155,0.095654,96.6582,0
14.1733,1.315853,-0.098753,9.723683,1.355183,-0.079456,9.715597,0.054613,0.019556,-0.04519,0.095606,96.8071,0
14.1833,1.318416,-0.090494,9.723285,1.352339,-0.075001,9.716055,0.053882,0.018721,-0.044761,0.095558,96.9582,0
14.1933,1.320979,-0.082236,9.722887,1.349495,-0.070546,9.716514,0.053151,0.017887,-0.044332,0.095509,97.1092,0
14.2033,1.324214,-0.076164,9.723273,1.346584,-0.066087,9.716984,0.052546,0.017146,-0.044575,0.095461,97.2626,0
14.2133,1.32879,-0.074465,9.72523,1.343541,-0.061621,9.717476,0.052189,0.016593,-0.046163,0.09541,97.4205,0
14.2233,1.333366,-0.072765,9.727186,1.340497,-0.057155,9.717968,0.051832,0.016041,-0.047751,0.09536,97.5785,0
14.2333,1.337942,-0.071066,9.729142,1.337453,-0.052689,9.71846,0.051475,0.015488,-0.04934,0.095309,97.7364,0
14.2433,1.336086,-0.06119,9.723412,1.333023,-0.049468,9.719843,0.051181,0.013853,-0.051521,0.095256,97.9183,0
14.2533,1.334231,-0.051315,9.717681,1.328594,-0.046248,9.721226,0.050886,0.012219,-0.053702,0.095202,98.1001,0
14.2633,1.332375,-0.041439,9.71195,1.324164,-0.043027,9.722609,0.050592,0.010585,-0.055884,0.095149,98.282,0
14.2733,1.330707,-0.039925,9.718102,1.320058,-0.040138,9.724309,0.050762,0.010961,-0.056001,0.09509,98.4876,0
14.2833,1.329134,-0.042593,9.730195,1.316112,-0.037414,9.726167,0.051164,0.012341,-0.055087,0.095029,98.705,0
14.2933,1.327561,-0.045261,9.742288,1.312167,-0.03469,9.728026,0.051566,0.013721,-0.054173,0.094968,98.9224,0
14.3033,1.325797,-0.042087,9.75058,1.309405,-0.029149,9.728576,0.052605,0.015031,-0.0536,0.094905,99.1275,0
14.3133,1.323651,-0.027229,9.751268,1.309011,-0.017975,9.726511,0.054919,0.016202,-0.053709,0.094841,99.3079,0
14.3233,1.321506,-0.01237,9.751956,1.308617,-0.0068,9.724447,0.057232,0.017373,-0.053818,0.094777,99.4884,0
14.3333,1.319361,0.002488,9.752645,1.308223,0.004375,9.722382,0.059545,0.018544,-0.053927,0.094712,99.6689,0
14.3433,1.322401,0.006398,9.74513,1.304099,0.008079,9.722706,0.059754,0.019098,-0.053018,0.094648,99.8603,0
14.3533,1.325442,0.010308,9.737616,1.299976,0.011783,9.723029,0.059962,0.019652,-0.052109,0.094583,100.0517,0
14.3633,1.328483,0.014218,9.730102,1.295852,0.015488,9.723353,0.060171,0.020206,-0.0512,0.094518,100.2431,0
14.3733,1.324778,0.017926,9.728833,1.292072,0.019509,9.723924,0.060242,0.020158,-0.051547,0.094453,100.4359,0
14.3833,1.3177,0.021532,9.730688,1.288464,0.023688,9.724619,0.060244,0.019809,-0.052523,0.094387,100.6293,0
14.3933,1.310622,0.025139,9.732542,1.284857,0.027868,9.725314,0.060247,0.019461,-0.053499,0.094322,100.8227,0
14.4033,1.30621,0.030607,9.7355,1.281259,0.032371,9.72592,0.060416,0.019689,-0.054172,0.094256,101.0162,0
14.4133,1.307131,0.039799,9.740666,1.277681,0.037522,9.726348,0.060918,0.02107,-0.054242,0.094189,101.2102,0
14.4233,1.308053,0.048991,9.745833,1.274102,0.042673,9.726776,0.06142,0.022451,-0.054311,0.094122,101.4041,0
14.4333,1.308974,0.058183,9.751,1.270524,0.047824,9.727204,0.061923,0.023832,-0.05438,0.094055,101.598,0
14.4433,1.304991,0.051059,9.744835,1.266309,0.052356,9.727808,0.06302,0.022197,-0.057032,0.093987,101.7973,0
14.4533,1.301008,0.043934,9.73867,1.262093,0.056889,9.728412,0.064117,0.020563,-0.059684,0.093919,101.9966,0
14.4633,1.297025,0.036809,9.732506,1.257878,0.061421,9.729016,0.065214,0.018928,-0.062336,0.093851,102.1959,0
14.4733,1.290393,0.033674,9.734468,1.253293,0.066897,9.72971,0.065425,0.017035,-0.064006,0.093781,102.3937,0
14.4833,1.282437,0.032534,9.740493,1.248524,0.072844,9.730449,0.065192,0.015013,-0.065185,0.09371,102.5907,0
14.4933,1.274481,0.031394,9.746518,1.243754,0.078791,9.731188,0.06496,0.012991,-0.066363,0.093639,102.7877,0
14.5033,1.268658,0.031157,9.752688,1.239086,0.083622,9.731842,0.064672,0.012028,-0.067362,0.093566,102.9945,0
14.5133,1.267103,0.032726,9.759149,1.234619,0.08622,9.732327,0.06427,0.013182,-0.067999,0.09349,103.2207,0
14.5233,1.265549,0.034295,9.765611,1.230153,0.088817,9.732812,0.063869,0.014336,-0.068636,0.093413,103.447,0
14.5333,1.263994,0.035864,9.772072,1.225686,0.091415,9.733297,0.063468,0.015489,-0.069274,0.093336,103.6733,0
14.5433,1.265626,0.034732,9.771023,1.221355,0.098962,9.733285,0.06358,0.013667,-0.069625,0.093258,103.8904,0
14.5533,1.267258,0.0336,9.769975,1.217025,0.106508,9.733272,0.063692,0.011844,-0.069976,0.09318,104.1074,0
14.5633,1.26889,0.032468,9.768927,1.212695,0.114055,9.73326,0.063803,0.010022,-0.070327,0.093102,104.3245,0
14.5733,1.26268,0.034233,9.763871,1.207511,0.120415,9.733827,0.064475,0.008432,-0.071231,0.093024,104.5383,0
14.5833,1.252549,0.037446,9.75681,1.2019,0.126181,9.734684,0.065426,0.006959,-0.072411,0.092946,104.7506,0
14.5933,1.242419,0.040658,9.74975,1.19629,0.131948,9.735541,0.066377,0.005485,-0.07359,0.092868,104.9629,0
14.6033,1.236206,0.046242,9.746617,1.190521,0.137233,9.73644,0.067303,0.004341,-0.074507,0.09279,105.1777,0
14.6133,1.237828,0.056569,9.751336,1.184436,0.141556,9.737424,0.068179,0.003855,-0.074896,0.09271,105.3973,0
14.6233,1.23945,0.066895,9.756056,1.17835,0.14588,9.738408,0.069056,0.00337,-0.075286,0.09263,105.6169,0
14.6333,1.241072,0.077222,9.760776,1.172265,0.150204,9.739392,0.069932,0.002884,-0.075676,0.092551,105.8366,0
14.6433,1.232154,0.082902,9.75849,1.165956,0.154777,9.740133,0.070414,0.002965,-0.07783,0.092468,106.0686,0
14.6533,1.223237,0.088581,9.756205,1.159648,0.159351,9.740874,0.070896,0.003047,-0.079984,0.092385,106.3006,0
14.6633,1.21432,0.094261,9.753919,1.153339,0.163924,9.741615,0.071378,0.003128,-0.082138,0.092301,106.5326,0
14.6733,1.202809,0.104651,9.755954,1.146889,0.168944,9.742367,0.071298,0.003248,-0.08379,0.092216,106.774,0
14.6833,1.190002,0.117396,9.760149,1.140369,0.174186,9.743123,0.070937,0.003388,-0.08519,0.092128,107.02,0
14.6933,1.177195,0.130142,9.764343,1.133848,0.179429,9.74388,0.070576,0.003527,-0.086591,0.092041,107.266,0
14.7033,1.165878,0.140329,9.769197,1.127247,0.184862,9.744613,0.0701,0.003957,-0.08813,0.091952,107.5162,0
14.7133,1.15754,0.1454,9.775367,1.120483,0.190676,9.7453,0.069391,0.004968,-0.089948,0.091859,107.7749,0
14.7233,1.149201,0.15047,9.781537,1.113719,0.196491,9.745986,0.068683,0.005979,-0.091765,0.091767,108.0335,0
14.7333,1.140863,0.155541,9.787707,1.106955,0.202306,9.746672,0.067975,0.006989,-0.093583,0.091675,108.2921,0
14.7433,1.136308,0.157174,9.792862,1.09982,0.208516,9.74736,0.067802,0.005402,-0.095019,0.091578,108.5609,0
14.7533,1.131754,0.158807,9.798018,1.092686,0.214726,9.748047,0.06763,0.003816,-0.096455,0.09148,108.8298,0
14.7633,1.127199,0.16044,9.803174,1.085551,0.220936,9.748734,0.067457,0.002229,-0.097891,0.091383,109.0986,0
14.7733,1.117924,0.167362,9.808073,1.078163,0.227275,9.749423,0.068291,0.002974,-0.098379,0.091283,109.3733,0
14.7833,1.106288,0.176928,9.812845,1.070648,0.23368,9.750112,0.069628,0.004886,-0.098394,0.091181,109.6509,0
14.7933,1.094652,0.186493,9.817616,1.063134,0.240084,9.750801,0.070965,0.006798,-0.098408,0.091078,109.9284,0
14.8033,1.087475,0.195091,9.822635,1.055523,0.246466,9.751498,0.07265,0.008809,-0.099468,0.090975,110.209,0
14.8133,1.089217,0.201751,9.828147,1.047722,0.252806,9.75221,0.07503,0.01102,-0.102619,0.090867,110.4953,0
14.8233,1.090959,0.208411,9.833658,1.039921,0.259146,9.752923,0.07741,0.013231,-0.105771,0.09076,110.7817,0
14.8333,1.092702,0.215071,9.83917,1.03212,0.265486,9.753635,0.07979,0.015442,-0.108922,0.090653,111.0681,0
14.8433,1.078666,0.216548,9.838165,1.023993,0.271923,9.754369,0.080032,0.014993,-0.110628,0.090541,111.3631,0
14.8533,1.064631,0.218025,9.837159,1.015865,0.27836,9.755104,0.080274,0.014545,-0.112333,0.090428,111.658,0
14.8633,1.050595,0.219501,9.836153,1.007738,0.284798,9.755838,0.080517,0.014097,-0.114039,0.090316,111.953,0
14.8733,1.036967,0.224436,9.837011,0.999337,0.291332,9.756572,0.081111,0.014369,-0.115036,0.0902,112.2533,0
14.8833,1.023542,0.231099,9.8388,0.9908,0.297914,9.757307,0.081882,0.015001,-0.115678,0.090082,112.5562,0
14.8933,1.010118,0.237762,9.840589,0.982262,0.304497,9.758041,0.082654,0.015634,-0.116321,0.089965,112.8592,0
14.9033,0.999736,0.242893,9.842427,0.973583,0.311122,9.758773,0.083645,0.016168,-0.117706,0.089845,113.1648,0
14.9133,0.995441,0.244961,9.844359,0.96462,0.317831,9.7595,0.085078,0.016506,-0.120576,0.089722,113.4757,0
14.9233,0.991146,0.247028,9.846292,0.955658,0.32454,9.760227,0.086511,0.016845,-0.123447,0.089599,113.7866,0
14.9333,0.986852,0.249096,9.848225,0.946695,0.331249,9.760954,0.087944,0.017183,-0.126317,0.089476,114.0975,0
14.9433,0.981691,0.248691,9.849416,0.937249,0.338357,9.761606,0.08911,0.015429,-0.127902,0.089346,1480.9747,0
14.9533,0.976531,0.248286,9.850607,0.927803,0.345464,9.762258,0.090276,0.013676,-0.129486,0.089217,2847.8519,0
14.9633,0.97137,0.247881,9.851797,0.918357,0.352572,9.76291,0.091442,0.011922,-0.131071,0.089088,4214.7291,0
14.9733,0.96698,0.249616,9.844,0.909017,0.359571,9.763567,0.092025,0.011123,-0.132129,0.088955,3759.5283,0
14.9833,0.962976,0.252422,9.83171,0.89973,0.366517,9.764226,0.092317,0.0108,-0.132923,0.08882,2393.2885,0
14.9933,0.958972,0.255228,9.819419,0.890443,0.373462,9.764885,0.092608,0.010477,-0.133718,0.088685,1027.0487,0
15.0033,0.955508,0.261241,9.811484,0.880494,0.380279,9.765525,0.093285,0.010622,-0.135077,0.088548,116.3335,0
15.0133,0.953124,0.27367,9.812261,0.869219,0.38684,9.766125,0.094731,0.011703,-0.137568,0.088407,116.6675,0
15.0233,0.950741,0.286099,9.813037,0.857945,0.3934,9.766725,0.096177,0.012783,-0.140059,0.088266,117.0015,0
15.0333,0.948358,0.298528,9.813813,0.84667,0.399961,9.767326,0.097623,0.013863,-0.142549,0.088125,117.3354,0
15.0433,0.932816,0.324615,9.805187,0.835818,0.407249,9.768339,0.097183,0.011957,-0.144877,0.087977,117.6792,0
15.0533,0.917274,0.350702,9.796561,0.824965,0.414538,9.769352,0.096742,0.010052,-0.147205,0.087829,118.023,0
15.0633,0.901732,0.376789,9.787935,0.814113,0.421826,9.770366,0.096301,0.008146,-0.149532,0.087681,118.3669,0
15.0733,0.891221,0.391072,9.778343,0.803062,0.429381,9.77115,0.097121,0.007144,-0.152315,0.087528,118.7174,0
15.0833,0.883227,0.399454,9.768268,0.791911,0.437069,9.771819,0.09857,0.006594,-0.155325,0.087373,119.0713,0
15.0933,0.875232,0.407836,9.758194,0.78076,0.444756,9.772489,0.100019,0.006043,-0.158335,0.087217,119.4252,0
15.1033,0.868441,0.415187,9.752946,0.770392,0.452653,9.774864,0.101287,0.005993,-0.161341,0.08706,119.7891,0
15.1133,0.864056,0.420478,9.757355,0.761589,0.460965,9.78065,0.10219,0.006944,-0.164341,0.086898,120.173,0
15.1233,0.859671,0.425768,9.761763,0.752787,0.469278,9.786435,0.103093,0.007894,-0.167341,0.086736,120.5569,0
15.1333,0.855286,0.431059,9.766171,0.743984,0.477591,9.792221,0.103996,0.008845,-0.170341,0.086575,120.9407,0
15.1433,0.842828,0.436651,9.762589,0.733954,0.50833,9.793757,0.104858,0.009471,-0.171994,0.08644,121.0418,0
15.1533,0.83037,0.442243,9.759008,0.723923,0.53907,9.795293,0.10572,0.010098,-0.173647,0.086305,121.1429,0
15.1633,0.817912,0.447836,9.755426,0.713892,0.56981,9.79683,0.106583,0.010725,-0.1753,0.08617,121.2439,0
15.1733,0.810774,0.452571,9.755234,0.697966,0.581957,9.794804,0.106428,0.011274,-0.176465,0.086043,121.316,0
15.1833,0.806298,0.456878,9.756736,0.679092,0.584809,9.790998,0.105764,0.011784,-0.177386,0.085921,121.3736,0
15.1933,0.801821,0.461186,9.758238,0.660219,0.58766,9.787192,0.1051,0.012294,-0.178307,0.085799,121.4313,0
15.2033,0.793189,0.465674,9.758735,0.642986,0.58686,9.784015,0.104365,0.012011,-0.179295,0.085676,121.5075,0
15.2133,0.776244,0.470525,9.75722,0.629038,0.578758,9.782098,0.103489,0.010143,-0.180416,0.085552,121.6209,0
15.2233,0.7593,0.475376,9.755705,0.615089,0.570656,9.780181,0.102613,0.008275,-0.181536,0.085428,121.7343,0
15.2333,0.742355,0.480227,9.754189,0.60114,0.562553,9.778263,0.101737,0.006406,-0.182657,0.085304,121.8477,0
15.2433,0.720681,0.484081,9.753387,0.589815,0.567368,9.778194,0.102785,0.005762,-0.184017,0.085175,121.9859,0
15.2533,0.699007,0.487935,9.752585,0.578491,0.572182,9.778125,0.103833,0.005117,-0.185377,0.085045,122.1241,0
15.2633,0.677332,0.491788,9.751783,0.567166,0.576996,9.778056,0.10488,0.004472,-0.186737,0.084915,122.2622,0
15.2733,0.662314,0.495716,9.758767,0.555845,0.584831,9.778211,0.104084,0.004398,-0.187077,0.084782,122.3987,0
15.2833,0.650624,0.499681,9.769644,0.544527,0.594176,9.778479,0.102366,0.00461,-0.186907,0.084646,122.5343,0
15.2933,0.638934,0.503645,9.780522,0.533208,0.603521,9.778746,0.100647,0.004821,-0.186736,0.084511,122.6699,0
15.3033,0.629716,0.508219,9.784238,0.519109,0.614295,9.780046,0.099331,0.00563,-0.186041,0.084375,110.4843,0
15.3133,0.625445,0.514012,9.773631,0.499449,0.627926,9.783412,0.098822,0.007634,-0.184293,0.084236,73.6562,0
15.3233,0.621173,0.519805,9.763024,0.479788,0.641558,9.786777,0.098312,0.009638,-0.182546,0.084097,36.8281,0
15.3333,0.616902,0.525598,9.752417,0.460127,0.65519,9.790143,0.097802,0.011642,-0.180799,0.083958,0.0,0
15.3433,0.608094,0.527481,9.748742,0.437203,0.696027,9.788832,0.096778,0.009505,-0.174851,0.083844,36.6675,0
15.3533,0.599287,0.529363,9.745067,0.414278,0.736865,9.787521,0.095755,0.007369,-0.168902,0.08373,73.335,0
15.3633,0.59048,0.531245,9.741391,0.391354,0.777702,9.78621,0.094731,0.005232,-0.162953,0.083616,110.0025,0
15.3733,0.57813,0.537608,9.735555,0.382478,0.797257,9.789307,0.09359,0.003512,-0.158234,0.083541,121.8645,0
15.3833,0.564009,0.546211,9.728638,0.380626,0.806171,9.794607,0.09239,0.001999,-0.154129,0.083486,121.3237,0
15.3933,0.549888,0.554813,9.721721,0.378774,0.815085,9.799907,0.09119,0.000486,-0.150025,0.083431,120.7829,0
15.4033,0.539223,0.566281,9.721144,0.380988,0.810236,9.800583,0.0903,-0.000566,-0.144886,0.083381,120.2748,0
15.4133,0.535469,0.583478,9.733247,0.391335,0.777862,9.79201,0.090033,-0.000696,-0.137677,0.083342,119.8318,0
15.4233,0.531715,0.600676,9.745349,0.401683,0.745489,9.783438,0.089766,-0.000827,-0.130468,0.083302,119.3888,0
15.4333,0.52796,0.617873,9.757452,0.41203,0.713115,9.774865,0.089498,-0.000957,-0.123259,0.083262,118.9458,0
15.4433,0.528144,0.623151,9.753314,0.409753,0.707439,9.774782,0.08748,0.001412,-0.118241,0.083237,118.5055,0
